source1_entity_id	candidate_entity_id	ann_rank
S1-302461695	S2-940648367	19
S1-302461695	S2-107212809	20
S1-692219144	S2-523089825	1
S1-692219144	S3-560129335	2
S1-692219144	S2-974874434	3
S1-692219144	S2-614214856	4
S1-692219144	S2-910266104	5
S1-692219144	S2-959657440	6
S1-692219144	S3-566181923	7
S1-692219144	S2-395028359	8
S1-692219144	S3-355500202	9
S1-692219144	S2-416250452	10
S1-692219144	S3-284121034	11
S1-692219144	S2-341790124	12
S1-692219144	S3-36041919	13
S1-692219144	S2-812485029	14
S1-692219144	S3-412887655	15
S1-692219144	S3-652078073	16
S1-692219144	S3-235685642	17
S1-692219144	S2-14090	18
S1-692219144	S3-39702928	19
S1-692219144	S2-976243036	20
S1-609996572	S2-672443639	1
S1-609996572	S2-657417123	2
S1-609996572	S2-190427009	3
S1-609996572	S3-956380040	4
S1-609996572	S2-175142637	5
S1-609996572	S2-939058943	6
S1-609996572	S3-328269309	7
S1-609996572	S3-865699158	8
S1-609996572	S3-190291821	9
S1-609996572	S2-764902455	10
S1-609996572	S3-675871156	11
S1-609996572	S3-677876314	12
S1-609996572	S3-262044007	13
S1-609996572	S2-501481460	14
S1-609996572	S3-366128148	15
S1-609996572	S3-969466684	16
S1-609996572	S2-80916881	17
S1-609996572	S2-204341981	18
S1-609996572	S2-789727846	19
S1-609996572	S2-937850435	20
S1-236768477	S2-490929782	1
S1-236768477	S3-135901754	2
S1-236768477	S2-765988280	3
S1-236768477	S3-103597021	4
S1-236768477	S3-40245970	5
S1-236768477	S2-773361003	6
S1-236768477	S3-88840809	7
S1-236768477	S2-872976847	8
S1-236768477	S3-232928624	9
S1-236768477	S3-589966675	10
S1-236768477	S2-935989865	11
S1-236768477	S3-204032123	12
S1-236768477	S3-97167557	13
S1-236768477	S3-855880459	14
S1-236768477	S3-371828050	15
S1-236768477	S2-844589916	16
S1-236768477	S3-140667199	17
S1-236768477	S3-789687441	18
S1-236768477	S2-417782482	19
S1-236768477	S2-978177410	20
S1-86469552	S3-220000395	1
S1-86469552	S2-328039185	2
S1-86469552	S3-918163916	3
S1-86469552	S2-260103127	4
S1-86469552	S3-479224552	5
S1-86469552	S2-637216779	6
S1-86469552	S2-644824134	7
S1-86469552	S2-551276960	8
S1-86469552	S3-191901477	9
S1-86469552	S2-964200038	10
S1-86469552	S2-119876773	11
S1-86469552	S2-453462985	12
S1-86469552	S3-838114415	13
S1-86469552	S3-445500579	14
S1-86469552	S2-554240059	15
S1-86469552	S2-743028070	16
S1-86469552	S2-239378009	17
S1-86469552	S3-509287686	18
S1-86469552	S2-758319658	19
S1-86469552	S3-680693859	20
S1-238175541	S3-542988034	1
S1-238175541	S2-219124856	2
S1-238175541	S3-905308312	3
S1-238175541	S3-966567242	4
S1-238175541	S3-931925113	5
S1-238175541	S3-989619119	6
S1-238175541	S3-120811367	7
S1-238175541	S3-432748792	8
S1-238175541	S3-951956843	9
S1-238175541	S2-857949564	10
S1-238175541	S2-141962879	11
S1-238175541	S3-347793995	12
S1-238175541	S2-106712962	13
S1-238175541	S2-939245803	14
S1-238175541	S2-807041554	15
S1-238175541	S3-732258992	16
S1-238175541	S3-205622076	17
S1-238175541	S2-230744439	18
S1-238175541	S3-936687504	19
S1-238175541	S2-812627367	20
S1-849670817	S3-32572135	1
S1-849670817	S2-151920731	2
S1-849670817	S2-620496053	3
S1-849670817	S2-110881580	4
S1-849670817	S3-188936373	5
S1-849670817	S3-985996671	6
S1-849670817	S3-57849762	7
S1-849670817	S2-414936885	8
S1-849670817	S2-389757286	9
S1-849670817	S2-423530542	10
S1-849670817	S2-463178524	11
S1-849670817	S3-529766732	12
S1-849670817	S2-59276043	13
S1-849670817	S2-318133284	14
S1-849670817	S3-910909229	15
S1-849670817	S3-192930442	16
S1-849670817	S2-555622508	17
S1-849670817	S2-837836234	18
S1-849670817	S2-220119039	19
S1-849670817	S2-901887435	20
S1-445868199	S2-872518576	1
S1-445868199	S3-924959775	2
S1-445868199	S3-897084413	3
S1-445868199	S3-527067015	4
S1-445868199	S2-972272353	5
S1-445868199	S2-16442687	6
S1-445868199	S2-279857860	7
S1-445868199	S3-824874707	8
S1-445868199	S3-268631819	9
S1-445868199	S3-513690989	10
S1-445868199	S3-619418590	11
S1-445868199	S3-926019614	12
S1-445868199	S3-120629461	13
S1-445868199	S2-399826427	14
S1-445868199	S2-56180454	15
S1-445868199	S3-574478431	16
S1-445868199	S3-157756958	17
S1-445868199	S2-15603451	18
S1-445868199	S3-998195809	19
S1-445868199	S2-941380322	20
S1-289512402	S3-89827315	1
S1-289512402	S3-145008714	2
S1-289512402	S3-866244606	3
S1-289512402	S3-631185846	4
S1-289512402	S2-547617311	5
S1-289512402	S2-75065756	6
S1-289512402	S2-901103336	7
S1-289512402	S3-127707343	8
S1-289512402	S3-912685391	9
S1-289512402	S3-881096354	10
S1-289512402	S2-785770386	11
S1-289512402	S2-76756780	12
S1-289512402	S3-22893646	13
S1-289512402	S2-501128891	14
S1-289512402	S2-644867033	15
S1-289512402	S3-474461380	16
S1-289512402	S2-658257024	17
S1-289512402	S2-919454837	18
S1-289512402	S3-332767869	19
S1-289512402	S2-8834326	20
S1-842582339	S3-84822830	1
S1-842582339	S2-718008063	2
S1-842582339	S3-455248213	3
S1-842582339	S3-517179359	4
S1-842582339	S3-789259677	5
S1-842582339	S3-923995241	6
S1-842582339	S2-332783247	7
S1-842582339	S2-350620644	8
S1-842582339	S2-599068797	9
S1-842582339	S3-131070530	10
S1-842582339	S2-207347968	11
S1-842582339	S3-656589999	12
S1-842582339	S2-294474821	13
S1-842582339	S3-977884821	14
S1-842582339	S2-216250748	15
S1-842582339	S2-35334664	16
S1-842582339	S2-104788761	17
S1-842582339	S2-436030050	18
S1-842582339	S3-586689365	19
S1-842582339	S2-589496483	20
S1-54193164	S2-414539794	1
S1-54193164	S2-434257717	2
S1-54193164	S3-687331533	3
S1-54193164	S2-676269902	4
S1-54193164	S2-304420469	5
S1-54193164	S2-387133625	6
S1-54193164	S3-697967519	7
S1-54193164	S3-140709678	8
S1-54193164	S2-804383874	9
S1-54193164	S2-761721323	10
S1-54193164	S2-173664155	11
S1-54193164	S2-583741238	12
S1-54193164	S2-792783525	13
S1-54193164	S3-398748195	14
S1-54193164	S3-61767817	15
S1-54193164	S2-397154420	16
S1-54193164	S3-225731534	17
S1-54193164	S2-320811878	18
S1-54193164	S2-893303484	19
S1-54193164	S3-868473254	20
S1-508701481	S2-1173491	1
S1-508701481	S2-316212039	2
S1-508701481	S3-444227012	3
S1-508701481	S2-712560178	4
S1-508701481	S3-83304554	5
S1-508701481	S3-852629595	6
S1-508701481	S3-462792735	7
S1-508701481	S3-103056639	8
S1-508701481	S2-879742884	9
S1-508701481	S2-140876002	10
S1-508701481	S3-773441728	11
S1-508701481	S3-309462382	12
S1-508701481	S3-524230343	13
S1-508701481	S2-314726374	14
S1-508701481	S2-398403582	15
S1-508701481	S3-971474625	16
S1-508701481	S2-648492471	17
S1-508701481	S2-709458150	18
S1-508701481	S3-531542821	19
S1-508701481	S3-191301379	20
S1-38836424	S3-112223799	1
S1-38836424	S3-881605497	2
S1-38836424	S2-589094691	3
S1-38836424	S2-842320451	4
S1-38836424	S2-275369974	5
S1-38836424	S2-194425586	6
S1-38836424	S3-794070840	7
S1-38836424	S2-299454030	8
S1-38836424	S3-946343051	9
S1-38836424	S2-724851235	10
S1-38836424	S2-341790124	11
S1-38836424	S2-618226081	12
S1-38836424	S3-341949534	13
S1-38836424	S2-482400166	14
S1-38836424	S2-117394576	15
S1-38836424	S2-966103721	16
S1-38836424	S3-924902524	17
S1-38836424	S2-415875333	18
S1-38836424	S3-612608285	19
S1-38836424	S3-572841582	20
S1-888185705	S3-521406491	1
S1-888185705	S3-92256105	2
S1-888185705	S3-385233993	3
S1-888185705	S2-243856532	4
S1-888185705	S2-743899933	5
S1-888185705	S3-149644807	6
S1-888185705	S3-117973609	7
S1-888185705	S3-890445121	8
S1-888185705	S3-83680479	9
S1-888185705	S2-11588829	10
S1-888185705	S2-338488394	11
S1-888185705	S2-154950236	12
S1-888185705	S3-546377103	13
S1-888185705	S2-355103738	14
S1-888185705	S2-507101993	15
S1-888185705	S2-133176725	16
S1-888185705	S3-74541917	17
S1-888185705	S2-24097184	18
S1-888185705	S3-978865166	19
S1-888185705	S3-559428831	20
S1-298796171	S3-701529390	1
S1-298796171	S2-73255491	2
S1-298796171	S2-559337677	3
S1-298796171	S2-153643383	4
S1-298796171	S3-388246215	5
S1-298796171	S3-692010602	6
S1-298796171	S2-523989567	7
S1-298796171	S3-148411227	8
S1-298796171	S3-819381103	9
S1-298796171	S2-820398976	10
S1-298796171	S3-413061604	11
S1-298796171	S2-894624574	12
S1-298796171	S2-187098723	13
S1-298796171	S2-970315800	14
S1-298796171	S2-367420437	15
S1-298796171	S2-347129424	16
S1-298796171	S3-222391004	17
S1-298796171	S3-715216418	18
S1-298796171	S3-962929652	19
S1-298796171	S3-29809898	20
S1-65040114	S2-66755406	1
S1-65040114	S3-773586644	2
S1-65040114	S2-665031458	3
S1-65040114	S2-342446848	4
S1-65040114	S3-348052297	5
S1-65040114	S3-426855540	6
S1-65040114	S3-277332746	7
S1-65040114	S2-954445085	8
S1-65040114	S2-604225759	9
S1-65040114	S2-273097258	10
S1-65040114	S3-278955853	11
S1-65040114	S3-830026055	12
S1-65040114	S2-145194810	13
S1-65040114	S2-126453848	14
S1-65040114	S3-158236374	15
S1-65040114	S2-319797156	16
S1-65040114	S2-307626450	17
S1-65040114	S3-949573617	18
S1-65040114	S2-424358015	19
S1-65040114	S3-986398823	20
S1-485414585	S3-730989427	1
S1-485414585	S3-425803841	2
S1-485414585	S2-333748173	3
S1-485414585	S3-778363777	4
S1-485414585	S3-351522482	5
S1-485414585	S2-952810702	6
S1-485414585	S2-221144968	7
S1-485414585	S2-894061266	8
S1-485414585	S2-894973763	9
S1-485414585	S2-982990833	10
S1-485414585	S2-610990808	11
S1-485414585	S2-407404561	12
S1-485414585	S3-122687142	13
S1-485414585	S2-366124436	14
S1-485414585	S3-851801640	15
S1-485414585	S3-885940027	16
S1-485414585	S3-366464324	17
S1-485414585	S2-108011260	18
S1-485414585	S3-735360493	19
S1-485414585	S2-691260974	20
S1-994893973	S3-360939675	1
S1-994893973	S2-203258493	2
S1-994893973	S2-858126887	3
S1-994893973	S3-857221346	4
S1-994893973	S3-725766206	5
S1-994893973	S2-707810993	6
S1-994893973	S2-436138325	7
S1-994893973	S3-915513085	8
S1-994893973	S3-381918366	9
S1-994893973	S2-73732720	10
S1-994893973	S2-282245687	11
S1-994893973	S2-196841607	12
S1-994893973	S2-853135224	13
S1-994893973	S2-296306872	14
S1-994893973	S2-153780264	15
S1-994893973	S2-747177694	16
S1-994893973	S3-902082900	17
S1-994893973	S2-171288823	18
S1-994893973	S3-990554623	19
S1-994893973	S3-611275909	20
S1-140763859	S2-952678608	1
S1-140763859	S3-998314844	2
S1-140763859	S3-912364563	3
S1-140763859	S3-47945973	4
S1-140763859	S3-916484684	5
S1-140763859	S2-988228571	6
S1-140763859	S2-672232195	7
S1-140763859	S2-469412047	8
S1-140763859	S2-267484836	9
S1-140763859	S3-625784652	10
S1-140763859	S3-544226661	11
S1-140763859	S3-894140495	12
S1-140763859	S3-883787804	13
S1-140763859	S3-832885525	14
S1-140763859	S3-590567151	15
S1-140763859	S3-637062904	16
S1-140763859	S2-864428469	17
S1-140763859	S2-383518329	18
S1-140763859	S2-73302379	19
S1-140763859	S3-62577584	20
S1-705293979	S2-214038784	1
S1-705293979	S3-967828286	2
S1-705293979	S2-548985865	3
S1-705293979	S3-849868877	4
S1-705293979	S2-961150918	5
S1-705293979	S2-889945006	6
S1-705293979	S2-636376623	7
S1-705293979	S2-685080284	8
S1-705293979	S3-411354428	9
S1-705293979	S3-393592568	10
S1-705293979	S2-171973177	11
S1-705293979	S2-441893439	12
S1-705293979	S2-303671834	13
S1-705293979	S2-292496449	14
S1-705293979	S2-147593660	15
S1-705293979	S2-790938281	16
S1-705293979	S2-546693339	17
S1-705293979	S2-392715097	18
S1-705293979	S2-991847423	19
S1-705293979	S3-551080843	20
S1-618624562	S2-961810110	1
S1-618624562	S2-160477274	2
S1-618624562	S2-14084129	3
S1-618624562	S3-441239023	4
S1-618624562	S3-179830994	5
S1-618624562	S3-121287576	6
S1-618624562	S2-694253874	7
S1-618624562	S2-952576095	8
S1-618624562	S2-459890169	9
S1-618624562	S3-777765577	10
S1-618624562	S2-350081369	11
S1-618624562	S2-345248044	12
S1-618624562	S2-698056122	13
S1-618624562	S2-132876669	14
S1-618624562	S2-299551633	15
S1-618624562	S2-38676809	16
S1-618624562	S2-56109586	17
S1-618624562	S2-709901662	18
S1-618624562	S2-311842413	19
S1-618624562	S2-370363230	20
S1-997802413	S3-440432997	1
S1-997802413	S3-317367352	2
S1-997802413	S3-720276770	3
S1-997802413	S2-926905985	4
S1-997802413	S2-261550171	5
S1-997802413	S3-633364830	6
S1-997802413	S2-897601664	7
S1-997802413	S2-248735412	8
S1-997802413	S2-979121056	9
S1-997802413	S3-879522363	10
S1-997802413	S2-406415352	11
S1-997802413	S2-799246838	12
S1-997802413	S2-917572303	13
S1-997802413	S2-984290127	14
S1-997802413	S3-504020993	15
S1-997802413	S2-72721154	16
S1-997802413	S2-905796398	17
S1-997802413	S2-506545607	18
S1-997802413	S2-825083969	19
S1-997802413	S2-747052887	20
S1-679550141	S3-300368164	1
S1-679550141	S3-937330852	2
S1-679550141	S3-712537949	3
S1-679550141	S2-680734951	4
S1-679550141	S2-382826842	5
S1-679550141	S3-495357506	6
S1-679550141	S3-121031400	7
S1-679550141	S3-704896349	8
S1-679550141	S3-949983819	9
S1-679550141	S2-988100348	10
S1-679550141	S3-279727667	11
S1-679550141	S3-594036810	12
S1-679550141	S3-536599160	13
S1-679550141	S2-412436553	14
S1-679550141	S2-803016719	15
S1-679550141	S3-46356994	16
S1-679550141	S3-110501195	17
S1-679550141	S2-352241290	18
S1-679550141	S2-652304548	19
S1-679550141	S2-41191476	20
S1-73533983	S2-48233411	1
S1-73533983	S2-99841727	2
S1-73533983	S2-643685206	3
S1-73533983	S2-486444713	4
S1-73533983	S2-793575817	5
S1-73533983	S2-165611500	6
S1-73533983	S2-342554036	7
S1-73533983	S3-273668564	8
S1-73533983	S3-858088260	9
S1-73533983	S2-357743098	10
S1-73533983	S2-751504580	11
S1-73533983	S3-773898941	12
S1-73533983	S3-29887128	13
S1-73533983	S2-931795365	14
S1-73533983	S3-624002101	15
S1-73533983	S2-718240824	16
S1-73533983	S2-818953197	17
S1-73533983	S3-262393675	18
S1-73533983	S2-856176112	19
S1-73533983	S2-349692574	20
S1-139001469	S2-94756237	1
S1-139001469	S2-44497918	2
S1-139001469	S3-207399315	3
S1-139001469	S3-530977670	4
S1-139001469	S2-146445472	5
S1-139001469	S2-846402898	6
S1-139001469	S3-82864876	7
S1-139001469	S3-937020295	8
S1-139001469	S2-593488054	9
S1-139001469	S2-980738078	10
S1-139001469	S3-430624363	11
S1-139001469	S2-806981026	12
S1-139001469	S2-367809040	13
S1-139001469	S2-830783327	14
S1-139001469	S2-903197034	15
S1-139001469	S2-586045388	16
S1-139001469	S3-370035975	17
S1-139001469	S3-380821017	18
S1-139001469	S2-40812207	19
S1-139001469	S3-181112630	20
S1-472424906	S3-257476923	1
S1-472424906	S2-221481547	2
S1-472424906	S2-814158570	3
S1-472424906	S2-449182242	4
S1-472424906	S3-494690674	5
S1-472424906	S2-670939456	6
S1-472424906	S3-346286668	7
S1-472424906	S2-225879811	8
S1-472424906	S3-264938938	9
S1-472424906	S3-874574655	10
S1-472424906	S3-386776122	11
S1-472424906	S3-437749917	12
S1-472424906	S3-866753456	13
S1-472424906	S3-898792055	14
S1-472424906	S2-581367228	15
S1-472424906	S3-376815355	16
S1-472424906	S2-727173882	17
S1-472424906	S2-370363230	18
S1-472424906	S3-534570526	19
S1-472424906	S2-940475006	20
S1-849274176	S2-780835769	1
S1-849274176	S2-769215892	2
S1-849274176	S3-168674505	3
S1-849274176	S2-176031187	4
S1-849274176	S2-773737684	5
S1-849274176	S2-429548076	6
S1-849274176	S3-806881542	7
S1-849274176	S3-823101196	8
S1-849274176	S3-827341279	9
S1-849274176	S3-364585048	10
S1-849274176	S2-533865719	11
S1-849274176	S2-839593355	12
S1-849274176	S2-725151255	13
S1-849274176	S2-1662895	14
S1-849274176	S2-412617684	15
S1-849274176	S2-164247353	16
S1-849274176	S3-139082068	17
S1-849274176	S3-637743845	18
S1-849274176	S3-926047130	19
S1-849274176	S2-370095170	20
S1-759418496	S2-622075002	1
S1-759418496	S3-995238469	2
S1-759418496	S2-924496535	3
S1-759418496	S2-738948758	4
S1-759418496	S2-582997760	5
S1-759418496	S2-971927879	6
S1-759418496	S2-333862055	7
S1-759418496	S2-113170009	8
S1-759418496	S3-715205781	9
S1-759418496	S3-865249939	10
S1-759418496	S3-528805758	11
S1-759418496	S2-143321175	12
S1-759418496	S2-396284031	13
S1-759418496	S2-820043557	14
S1-759418496	S2-142813902	15
S1-759418496	S2-588885826	16
S1-759418496	S2-77314090	17
S1-759418496	S2-44248846	18
S1-759418496	S2-925278981	19
S1-759418496	S3-16568589	20
S1-776686932	S2-667655982	1
S1-776686932	S2-200619743	2
S1-776686932	S3-675413406	3
S1-776686932	S3-653415229	4
S1-776686932	S2-504075436	5
S1-776686932	S3-386410792	6
S1-776686932	S2-378142347	7
S1-776686932	S2-622992634	8
S1-776686932	S3-61230547	9
S1-776686932	S3-860800720	10
S1-776686932	S2-974081551	11
S1-776686932	S2-488390841	12
S1-776686932	S2-264938405	13
S1-776686932	S2-238403996	14
S1-776686932	S3-846967229	15
S1-776686932	S3-675093235	16
S1-776686932	S3-123065253	17
S1-776686932	S3-288938284	18
S1-776686932	S2-214680630	19
S1-776686932	S2-432132269	20
S1-61094929	S2-300149849	1
S1-61094929	S3-728538969	2
S1-61094929	S3-681449520	3
S1-61094929	S3-899083547	4
S1-61094929	S2-498633540	5
S1-61094929	S3-443464164	6
S1-61094929	S3-714145794	7
S1-61094929	S3-236320565	8
S1-61094929	S2-3964921	9
S1-61094929	S3-90366980	10
S1-61094929	S3-80111740	11
S1-61094929	S3-887093798	12
S1-61094929	S3-160794523	13
S1-61094929	S3-354259009	14
S1-61094929	S2-781062569	15
S1-61094929	S3-212728748	16
S1-61094929	S2-318482792	17
S1-61094929	S2-587117294	18
S1-61094929	S2-269445982	19
S1-61094929	S2-868640567	20
S1-482246278	S3-320053472	1
S1-482246278	S3-409374685	2
S1-482246278	S2-715957744	3
S1-482246278	S3-576586964	4
S1-482246278	S2-615573941	5
S1-482246278	S3-167219935	6
S1-482246278	S3-21968976	7
S1-482246278	S3-301718437	8
S1-482246278	S2-380696149	9
S1-482246278	S3-844782751	10
S1-482246278	S2-11722863	11
S1-482246278	S2-168925524	12
S1-482246278	S3-273621590	13
S1-482246278	S2-152519079	14
S1-482246278	S2-484352830	15
S1-482246278	S3-876091736	16
S1-482246278	S3-40374076	17
S1-482246278	S3-633037678	18
S1-482246278	S2-466073490	19
S1-482246278	S2-87577560	20
S1-660909577	S2-445772691	1
S1-660909577	S2-290734878	2
S1-660909577	S3-775037416	3
S1-660909577	S2-367610025	4
S1-660909577	S3-49358837	5
S1-660909577	S2-959853469	6
S1-660909577	S3-462071244	7
S1-660909577	S2-590106316	8
S1-660909577	S3-390173744	9
S1-660909577	S3-24744852	10
S1-660909577	S3-988246662	11
S1-660909577	S2-711540574	12
S1-660909577	S3-555979583	13
S1-660909577	S2-207963101	14
S1-660909577	S3-752112628	15
S1-660909577	S3-419224288	16
S1-660909577	S2-676150921	17
S1-660909577	S2-553070040	18
S1-660909577	S2-160914526	19
S1-660909577	S2-479589362	20
S1-873415495	S2-930302127	1
S1-873415495	S2-447283628	2
S1-873415495	S3-264890869	3
S1-873415495	S3-145225920	4
S1-873415495	S2-54653273	5
S1-873415495	S2-501950523	6
S1-873415495	S2-333885037	7
S1-873415495	S3-690992639	8
S1-873415495	S2-319054617	9
S1-873415495	S3-793300375	10
S1-873415495	S2-301903095	11
S1-873415495	S2-9973487	12
S1-873415495	S3-53704754	13
S1-873415495	S2-240007017	14
S1-873415495	S2-187332385	15
S1-873415495	S2-717060848	16
S1-873415495	S3-883209953	17
S1-873415495	S2-501826760	18
S1-873415495	S2-399254867	19
S1-873415495	S3-213392837	20
S1-887286027	S3-879493126	1
S1-887286027	S2-194799692	2
S1-887286027	S2-419080910	3
S1-887286027	S3-691429700	4
S1-887286027	S2-218276165	5
S1-887286027	S2-118721374	6
S1-887286027	S2-678372955	7
S1-887286027	S2-716794091	8
S1-887286027	S2-783958596	9
S1-887286027	S2-833795478	10
S1-887286027	S2-154782356	11
S1-887286027	S3-71958657	12
S1-887286027	S3-995051920	13
S1-887286027	S3-891070029	14
S1-887286027	S3-845174745	15
S1-887286027	S3-534092753	16
S1-887286027	S2-786381474	17
S1-887286027	S3-586051572	18
S1-887286027	S3-112070130	19
S1-887286027	S2-965293395	20
S1-935335906	S2-577689878	1
S1-935335906	S2-357005012	2
S1-935335906	S2-404267952	3
S1-935335906	S2-926772279	4
S1-935335906	S2-654252048	5
S1-935335906	S3-154499495	6
S1-935335906	S3-607904920	7
S1-935335906	S2-515679211	8
S1-935335906	S2-747564619	9
S1-935335906	S3-214814155	10
S1-935335906	S2-713662429	11
S1-935335906	S3-517963619	12
S1-935335906	S2-876398287	13
S1-935335906	S2-513116821	14
S1-935335906	S2-798558008	15
S1-935335906	S3-144220087	16
S1-935335906	S2-106102664	17
S1-935335906	S3-942530357	18
S1-935335906	S3-128978748	19
S1-935335906	S3-651572427	20
S1-115827165	S3-153172012	1
S1-115827165	S3-27891438	2
S1-115827165	S2-537593145	3
S1-115827165	S3-407678354	4
S1-115827165	S3-655137558	5
S1-115827165	S3-196299598	6
S1-115827165	S3-325355578	7
S1-115827165	S3-515046438	8
S1-115827165	S2-877440674	9
S1-115827165	S2-381224777	10
S1-115827165	S3-213470660	11
S1-115827165	S2-405236263	12
S1-115827165	S2-180262886	13
S1-115827165	S3-72817140	14
S1-115827165	S3-703364513	15
S1-115827165	S3-147289303	16
S1-115827165	S2-963511471	17
S1-115827165	S3-316238972	18
S1-115827165	S2-754456284	19
S1-115827165	S2-850139380	20
S1-680347141	S3-315706239	1
S1-680347141	S3-883196963	2
S1-680347141	S3-62268375	3
S1-680347141	S2-424252836	4
S1-680347141	S2-224708382	5
S1-680347141	S2-224815836	6
S1-680347141	S3-414541568	7
S1-680347141	S2-784634617	8
S1-680347141	S3-101768817	9
S1-680347141	S3-464286699	10
S1-680347141	S3-31764917	11
S1-680347141	S3-260503823	12
S1-680347141	S2-292496449	13
S1-680347141	S2-852405281	14
S1-680347141	S2-709562669	15
S1-680347141	S2-993669179	16
S1-680347141	S3-286975038	17
